"applno","submissiontype","submissionno","submissionpropertytypecode","submissionpropertytypeid","tecode"
18584,"SUPPL",4,"Null",0,
18584,"SUPPL",5,"Null",0,
18584,"SUPPL",6,"Null",0,
18584,"SUPPL",7,"Null",0,
18584,"SUPPL",8,"Null",0,
18584,"SUPPL",9,"Null",0,
18584,"SUPPL",10,"Null",0,
18584,"SUPPL",11,"Null",0,
18584,"SUPPL",12,"Null",0,
18584,"SUPPL",13,"Null",0,
18584,"SUPPL",14,"Null",0,
18584,"SUPPL",16,"Null",0,
18584,"SUPPL",18,"Null",0,
18584,"SUPPL",19,"Null",0,
18584,"SUPPL",20,"Null",0,
18584,"SUPPL",23,"Null",0,
18584,"SUPPL",25,"Null",0,
18584,"SUPPL",26,"Null",0,
18584,"SUPPL",27,"Null",0,
18584,"SUPPL",28,"Null",0,
18586,"SUPPL",1,"Null",0,
18586,"SUPPL",2,"Null",0,
18586,"SUPPL",3,"Null",0,
18586,"SUPPL",5,"Null",0,
18586,"SUPPL",6,"Null",0,
18586,"SUPPL",7,"Null",0,
18586,"SUPPL",8,"Null",0,
18586,"SUPPL",10,"Null",0,
18587,"ORIG",1,"Null",0,
18587,"SUPPL",1,"Null",0,
18587,"SUPPL",2,"Null",0,
18587,"SUPPL",3,"Null",0,
18587,"SUPPL",4,"Null",0,
18587,"SUPPL",5,"Null",0,
18587,"SUPPL",6,"Null",0,
18587,"SUPPL",9,"Null",0,
18587,"SUPPL",10,"Null",0,
18587,"SUPPL",11,"Null",0,
18587,"SUPPL",12,"Null",0,
18587,"SUPPL",13,"Null",0,
18587,"SUPPL",14,"Null",0,
18587,"SUPPL",15,"Null",0,
18587,"SUPPL",17,"Null",0,
18587,"SUPPL",18,"Null",0,
18587,"SUPPL",19,"Null",0,
18587,"SUPPL",20,"Null",0,
18587,"SUPPL",21,"Null",0,
18587,"SUPPL",22,"Null",0,
18587,"SUPPL",23,"Null",0,
18590,"ORIG",1,"Null",0,
18590,"SUPPL",9,"Null",0,
18590,"SUPPL",11,"Null",0,
18590,"SUPPL",13,"Null",0,
18590,"SUPPL",14,"Null",0,
18590,"SUPPL",15,"Null",0,
18590,"SUPPL",16,"Null",0,
18590,"SUPPL",17,"Null",0,
18592,"ORIG",1,"Null",0,
18593,"SUPPL",1,"Null",0,
18593,"SUPPL",7,"Null",0,
18593,"SUPPL",8,"Null",0,
18593,"SUPPL",10,"Null",0,
18593,"SUPPL",11,"Null",0,
18593,"SUPPL",12,"Null",0,
18593,"SUPPL",13,"Null",0,
18593,"SUPPL",15,"Null",0,
18594,"SUPPL",1,"Null",0,
18594,"SUPPL",2,"Null",0,
18594,"SUPPL",4,"Null",0,
18594,"SUPPL",5,"Null",0,
18594,"SUPPL",7,"Null",6,
18594,"SUPPL",7,"Null",7,
18594,"SUPPL",8,"Null",0,
18594,"SUPPL",9,"Null",0,
18594,"SUPPL",10,"Null",0,
18594,"SUPPL",11,"Null",0,
18594,"SUPPL",12,"Null",0,
18596,"SUPPL",3,"Null",0,
18596,"SUPPL",5,"Null",0,
18596,"SUPPL",7,"Null",0,
18596,"SUPPL",8,"Null",0,
18596,"SUPPL",9,"Null",0,
18596,"SUPPL",10,"Null",0,
18596,"SUPPL",12,"Null",0,
18596,"SUPPL",13,"Null",0,
18596,"SUPPL",14,"Null",0,
18596,"SUPPL",15,"Null",0,
18596,"SUPPL",23,"Null",0,
18596,"SUPPL",25,"Null",0,
18596,"SUPPL",27,"Null",0,
18596,"SUPPL",28,"Null",0,
18598,"SUPPL",7,"Null",0,
18598,"SUPPL",8,"Null",0,
18598,"SUPPL",9,"Null",0,
18598,"SUPPL",11,"Null",0,
18598,"SUPPL",12,"Null",0,
18598,"SUPPL",13,"Null",0,
18598,"SUPPL",16,"Null",0,
18598,"SUPPL",17,"Null",0,
18598,"SUPPL",27,"Null",0,
18598,"SUPPL",28,"Null",0,
18598,"SUPPL",30,"Null",0,
18598,"SUPPL",33,"Null",0,
18598,"SUPPL",34,"Null",0,
18598,"SUPPL",40,"Null",0,
18598,"SUPPL",41,"Null",0,
18602,"SUPPL",1,"Null",0,
18602,"SUPPL",2,"Null",0,
18602,"SUPPL",3,"Null",0,
18602,"SUPPL",4,"Null",0,
18602,"SUPPL",5,"Null",0,
18602,"SUPPL",6,"Null",0,
18602,"SUPPL",7,"Null",0,
18602,"SUPPL",8,"Null",0,
18602,"SUPPL",9,"Null",0,
18602,"SUPPL",10,"Null",0,
18602,"SUPPL",14,"Null",0,
18602,"SUPPL",17,"Null",0,
18602,"SUPPL",26,"Null",0,
18602,"SUPPL",27,"Null",0,
18602,"SUPPL",28,"Null",0,
18602,"SUPPL",29,"Null",0,
18602,"SUPPL",30,"Null",0,
18602,"SUPPL",33,"Null",0,
18602,"SUPPL",34,"Null",0,
18602,"SUPPL",35,"Null",0,
18602,"SUPPL",36,"Null",0,
18602,"SUPPL",37,"Null",0,
18602,"SUPPL",39,"Null",0,
18602,"SUPPL",41,"Null",0,
18602,"SUPPL",42,"Null",0,
18602,"SUPPL",43,"Null",0,
18602,"SUPPL",44,"Null",0,
18602,"SUPPL",45,"Null",0,
18602,"SUPPL",46,"Null",0,
18602,"SUPPL",47,"Null",0,
18602,"SUPPL",48,"Null",0,
18602,"SUPPL",49,"Null",0,
18602,"SUPPL",53,"Null",0,
18602,"SUPPL",54,"Null",0,
18602,"SUPPL",55,"Null",0,
18602,"SUPPL",57,"Null",0,
18602,"SUPPL",58,"Null",0,
18602,"SUPPL",63,"Null",6,
18602,"SUPPL",63,"Null",7,
18602,"SUPPL",63,"Null",31,
18602,"SUPPL",64,"Null",0,
18602,"SUPPL",65,"Null",6,
18602,"SUPPL",65,"Null",7,
18602,"SUPPL",65,"Null",15,
18602,"SUPPL",65,"Null",31,
18602,"SUPPL",67,"Null",6,
18602,"SUPPL",67,"Null",7,
18602,"SUPPL",67,"Null",15,
18602,"SUPPL",67,"Null",31,
18603,"SUPPL",1,"Null",0,
18603,"SUPPL",2,"Null",0,
18603,"SUPPL",4,"Null",0,
18603,"SUPPL",5,"Null",0,
18603,"SUPPL",6,"Null",0,
18603,"SUPPL",7,"Null",0,
18603,"SUPPL",11,"Null",0,
18603,"SUPPL",12,"Null",0,
18603,"SUPPL",14,"Null",0,
18603,"SUPPL",17,"Null",0,
18603,"SUPPL",18,"Null",0,
18603,"SUPPL",21,"Null",0,
18603,"SUPPL",22,"Null",0,
18603,"SUPPL",27,"Null",9,
18604,"SUPPL",2,"Null",0,
18604,"SUPPL",3,"Null",0,
18604,"SUPPL",6,"Null",0,
18604,"SUPPL",7,"Null",0,
18604,"SUPPL",9,"Null",0,
18604,"SUPPL",11,"Null",0,
18604,"SUPPL",13,"Null",0,
18604,"SUPPL",15,"Null",0,
18604,"SUPPL",17,"Null",0,
18604,"SUPPL",19,"Null",0,
18604,"SUPPL",25,"Null",0,
18608,"SUPPL",2,"Null",0,
18608,"SUPPL",3,"Null",0,
18608,"SUPPL",4,"Null",0,
18608,"SUPPL",5,"Null",0,
18608,"SUPPL",7,"Null",0,
18608,"SUPPL",8,"Null",0,
18608,"SUPPL",9,"Null",0,
18608,"SUPPL",11,"Null",0,
18608,"SUPPL",13,"Null",0,
18608,"SUPPL",14,"Null",0,
18608,"SUPPL",15,"Null",0,
18608,"SUPPL",16,"Null",0,
18608,"SUPPL",17,"Null",0,
18608,"SUPPL",18,"Null",0,
18608,"SUPPL",19,"Null",0,
18608,"SUPPL",22,"Null",0,
18608,"SUPPL",23,"Null",0,
18608,"SUPPL",25,"Null",0,
18608,"SUPPL",26,"Null",0,
18608,"SUPPL",29,"Null",0,
18608,"SUPPL",30,"Null",0,
18608,"SUPPL",32,"Null",0,
18608,"SUPPL",33,"Null",0,
18608,"SUPPL",35,"Null",0,
18609,"SUPPL",1,"Null",0,
18609,"SUPPL",2,"Null",0,
18609,"SUPPL",3,"Null",0,
18609,"SUPPL",4,"Null",0,
18609,"SUPPL",8,"Null",0,
18609,"SUPPL",9,"Null",0,
18609,"SUPPL",12,"Null",0,
18609,"SUPPL",13,"Null",0,
18609,"SUPPL",14,"Null",0,
18609,"SUPPL",16,"Null",0,
18609,"SUPPL",17,"Null",0,
18609,"SUPPL",18,"Null",0,
18609,"SUPPL",19,"Null",0,
18609,"SUPPL",20,"Null",0,
18609,"SUPPL",22,"Null",0,
18609,"SUPPL",23,"Null",0,
18609,"SUPPL",24,"Null",0,
18609,"SUPPL",25,"Null",0,
18609,"SUPPL",27,"Null",0,
18609,"SUPPL",29,"Null",0,
18609,"SUPPL",30,"Null",0,
18609,"SUPPL",32,"Null",0,
18609,"SUPPL",34,"Null",0,
18609,"SUPPL",36,"Null",0,
18609,"SUPPL",37,"Null",0,
18609,"SUPPL",42,"Null",6,
18609,"SUPPL",42,"Null",7,
18609,"SUPPL",42,"Null",15,
18609,"SUPPL",44,"Null",6,
18609,"SUPPL",44,"Null",7,
18609,"SUPPL",44,"Null",31,
18609,"SUPPL",49,"Null",0,
18609,"SUPPL",50,"Null",0,
18612,"SUPPL",4,"Null",0,
18612,"SUPPL",5,"Null",0,
18612,"SUPPL",6,"Null",0,
18612,"SUPPL",9,"Null",0,
18612,"SUPPL",10,"Null",0,
18612,"SUPPL",12,"Null",0,
18612,"SUPPL",16,"Null",0,
18612,"SUPPL",19,"Null",0,
18612,"SUPPL",24,"Null",0,
18612,"SUPPL",28,"Null",0,
18612,"SUPPL",32,"Null",0,
18612,"SUPPL",34,"Null",0,
18612,"SUPPL",37,"Null",0,
18612,"SUPPL",42,"Null",0,
18612,"SUPPL",49,"Null",4,
18612,"SUPPL",52,"Null",6,
18612,"SUPPL",56,"Null",4,
18612,"SUPPL",56,"Null",6,
18612,"SUPPL",56,"Null",7,
18612,"SUPPL",57,"Null",6,
18612,"SUPPL",57,"Null",7,
18612,"SUPPL",57,"Null",15,
18612,"SUPPL",58,"Null",0,
18612,"SUPPL",60,"Null",6,
18612,"SUPPL",60,"Null",7,
18612,"SUPPL",60,"Null",15,
18612,"SUPPL",61,"Null",6,
18612,"SUPPL",61,"Null",7,
18612,"SUPPL",61,"Null",15,
18612,"SUPPL",65,"Null",6,
18612,"SUPPL",65,"Null",7,
18612,"SUPPL",65,"Null",15,
18612,"SUPPL",67,"Null",0,
18612,"SUPPL",68,"Null",6,
18612,"SUPPL",68,"Null",7,
18612,"SUPPL",68,"Null",15,
18612,"SUPPL",68,"Null",31,
18612,"SUPPL",69,"Null",0,
18612,"SUPPL",70,"Null",0,
18612,"SUPPL",71,"Null",0,
18612,"SUPPL",72,"Null",6,
18612,"SUPPL",72,"Null",7,
18612,"SUPPL",72,"Null",15,
18612,"SUPPL",72,"Null",31,
18612,"SUPPL",73,"Null",6,
18612,"SUPPL",73,"Null",7,
18612,"SUPPL",73,"Null",15,
18612,"SUPPL",73,"Null",31,
18612,"SUPPL",74,"Null",6,
18612,"SUPPL",74,"Null",7,
18612,"SUPPL",74,"Null",15,
18612,"SUPPL",74,"Null",31,
18612,"SUPPL",75,"Null",0,
18612,"SUPPL",76,"Null",6,
18612,"SUPPL",76,"Null",7,
18612,"SUPPL",76,"Null",15,
18612,"SUPPL",76,"Null",31,
18612,"SUPPL",77,"Null",0,
18612,"SUPPL",78,"Null",6,
18612,"SUPPL",78,"Null",7,
18612,"SUPPL",78,"Null",15,
18612,"SUPPL",78,"Null",31,
18612,"SUPPL",79,"Null",6,
18612,"SUPPL",79,"Null",7,
18612,"SUPPL",79,"Null",15,
18612,"SUPPL",79,"Null",31,
18612,"SUPPL",80,"Null",6,
18612,"SUPPL",80,"Null",7,
18612,"SUPPL",80,"Null",15,
18612,"SUPPL",80,"Null",31,
18613,"SUPPL",3,"Null",0,
18613,"SUPPL",4,"Null",0,
18613,"SUPPL",9,"Null",0,
18613,"SUPPL",17,"Null",6,
18613,"SUPPL",17,"Null",7,
18613,"SUPPL",17,"Null",15,
18613,"SUPPL",17,"Null",31,
18615,"SUPPL",6,"Null",0,
18615,"SUPPL",7,"Null",0,
18615,"SUPPL",8,"Null",0,
18615,"SUPPL",9,"Null",0,
18615,"SUPPL",11,"Null",0,
18615,"SUPPL",12,"Null",0,
18615,"SUPPL",13,"Null",0,
18615,"SUPPL",18,"Null",0,
18615,"SUPPL",19,"Null",0,
18615,"SUPPL",21,"Null",0,
18615,"SUPPL",22,"Null",0,
18615,"SUPPL",24,"Null",0,
18615,"SUPPL",25,"Null",0,
18615,"SUPPL",29,"Null",0,
18615,"SUPPL",30,"Null",0,
18615,"SUPPL",31,"Null",0,
18615,"SUPPL",32,"Null",0,
18615,"SUPPL",33,"Null",0,
18615,"SUPPL",34,"Null",0,
18615,"SUPPL",35,"Null",0,
18615,"SUPPL",36,"Null",0,
18615,"SUPPL",39,"Null",0,
18615,"SUPPL",40,"Null",0,
18615,"SUPPL",41,"Null",0,
18615,"SUPPL",43,"Null",0,
18615,"SUPPL",44,"Null",0,
18615,"SUPPL",47,"Null",0,
18615,"SUPPL",48,"Null",0,
18615,"SUPPL",52,"Null",0,
18615,"SUPPL",53,"Null",0,
18615,"SUPPL",76,"Null",15,
18620,"SUPPL",10,"Null",0,
18620,"SUPPL",11,"Null",0,
18620,"SUPPL",14,"Null",0,
18620,"SUPPL",16,"Null",0,
18620,"SUPPL",20,"Null",0,
18621,"ORIG",1,"Null",0,
18621,"SUPPL",6,"Null",0,
18621,"SUPPL",7,"Null",0,
18621,"SUPPL",8,"Null",0,
18621,"SUPPL",9,"Null",0,
18621,"SUPPL",10,"Null",0,
18621,"SUPPL",11,"Null",0,
18621,"SUPPL",13,"Null",0,
18621,"SUPPL",14,"Null",0,
18621,"SUPPL",16,"Null",0,
18621,"SUPPL",17,"Null",0,
18621,"SUPPL",18,"Null",0,
18621,"SUPPL",19,"Null",0,
18621,"SUPPL",20,"Null",0,
18621,"SUPPL",21,"Null",0,
18623,"ORIG",1,"Null",0,
18623,"SUPPL",1,"Null",0,
18623,"SUPPL",3,"Null",0,
18623,"SUPPL",4,"Null",0,
18623,"SUPPL",6,"Null",0,
18623,"SUPPL",7,"Null",0,
18623,"SUPPL",8,"Null",0,
18623,"SUPPL",9,"Null",0,
18623,"SUPPL",10,"Null",0,
18623,"SUPPL",12,"Null",0,
18623,"SUPPL",13,"Null",0,
18623,"SUPPL",14,"Null",0,
18623,"SUPPL",15,"Null",0,
18623,"SUPPL",17,"Null",0,
18623,"SUPPL",18,"Null",0,
18623,"SUPPL",19,"Null",0,
18623,"SUPPL",20,"Null",0,
18623,"SUPPL",21,"Null",0,
18623,"SUPPL",22,"Null",0,
18623,"SUPPL",23,"Null",0,
18623,"SUPPL",24,"Null",0,
18623,"SUPPL",25,"Null",0,
18623,"SUPPL",26,"Null",0,
18623,"SUPPL",27,"Null",0,
18629,"SUPPL",4,"Null",0,
18629,"SUPPL",5,"Null",0,
18629,"SUPPL",6,"Null",0,
18629,"SUPPL",7,"Null",0,
18629,"SUPPL",10,"Null",0,
18629,"SUPPL",11,"Null",0,
18629,"SUPPL",12,"Null",0,
18629,"SUPPL",14,"Null",0,
18629,"SUPPL",16,"Null",0,
18629,"SUPPL",17,"Null",0,
18629,"SUPPL",19,"Null",0,
18629,"SUPPL",20,"Null",0,
18629,"SUPPL",21,"Null",0,
18629,"SUPPL",22,"Null",0,
18629,"SUPPL",23,"Null",0,
18629,"SUPPL",25,"Null",0,
18629,"SUPPL",26,"Null",0,
18629,"SUPPL",27,"Null",0,
18629,"SUPPL",28,"Null",0,
18629,"SUPPL",29,"Null",0,
18629,"SUPPL",31,"Null",0,
18631,"SUPPL",2,"Null",0,
18631,"SUPPL",4,"Null",0,
18631,"SUPPL",5,"Null",0,
18631,"SUPPL",9,"Null",0,
18631,"SUPPL",11,"Null",0,
18631,"SUPPL",13,"Null",0,
18631,"SUPPL",15,"Null",0,
18631,"SUPPL",16,"Null",0,
18631,"SUPPL",18,"Null",0,
18631,"SUPPL",19,"Null",0,
18631,"SUPPL",20,"Null",0,
18631,"SUPPL",21,"Null",0,
18631,"SUPPL",24,"Null",0,
18631,"SUPPL",25,"Null",0,
18631,"SUPPL",26,"Null",0,
18631,"SUPPL",27,"Null",0,
18631,"SUPPL",29,"Null",0,
18631,"SUPPL",31,"Null",0,
18631,"SUPPL",36,"Null",6,
18631,"SUPPL",36,"Null",7,
18631,"SUPPL",36,"Null",15,
18631,"SUPPL",39,"Null",6,
18631,"SUPPL",39,"Null",7,
18631,"SUPPL",39,"Null",15,
18631,"SUPPL",40,"Null",6,
18631,"SUPPL",40,"Null",7,
18631,"SUPPL",40,"Null",15,
18631,"SUPPL",40,"Null",31,
18631,"SUPPL",41,"Null",6,
18631,"SUPPL",41,"Null",7,
18631,"SUPPL",41,"Null",15,
18631,"SUPPL",41,"Null",31,
18632,"SUPPL",3,"Null",0,
18632,"SUPPL",4,"Null",0,
18632,"SUPPL",5,"Null",0,
18632,"SUPPL",7,"Null",0,
18632,"SUPPL",8,"Null",0,
18632,"SUPPL",9,"Null",0,
18632,"SUPPL",11,"Null",0,
18632,"SUPPL",12,"Null",0,
18632,"SUPPL",14,"Null",0,
18632,"SUPPL",17,"Null",0,
18632,"SUPPL",18,"Null",0,
18632,"SUPPL",19,"Null",0,
18632,"SUPPL",20,"Null",0,
18632,"SUPPL",22,"Null",0,
18632,"SUPPL",24,"Null",0,
18632,"SUPPL",25,"Null",0,
18632,"SUPPL",26,"Null",0,
18632,"SUPPL",28,"Null",0,
18632,"SUPPL",29,"Null",0,
18632,"SUPPL",32,"Null",0,
18632,"SUPPL",33,"Null",0,
18632,"SUPPL",50,"Null",0,
18632,"SUPPL",51,"Null",6,
18632,"SUPPL",51,"Null",7,
18632,"SUPPL",51,"Null",15,
18632,"SUPPL",51,"Null",31,
18634,"SUPPL",1,"Null",0,
18634,"SUPPL",2,"Null",0,
18634,"SUPPL",6,"Null",0,
18634,"SUPPL",13,"Null",0,
18642,"SUPPL",3,"Null",0,
18642,"SUPPL",5,"Null",0,
18642,"SUPPL",8,"Null",0,
18642,"SUPPL",9,"Null",0,
18642,"SUPPL",10,"Null",0,
18642,"SUPPL",11,"Null",0,
18642,"SUPPL",12,"Null",0,
18642,"SUPPL",13,"Null",0,
18642,"SUPPL",14,"Null",0,
18642,"SUPPL",15,"Null",0,
18642,"SUPPL",16,"Null",0,
18642,"SUPPL",17,"Null",0,
18642,"SUPPL",18,"Null",0,
18642,"SUPPL",19,"Null",0,
18642,"SUPPL",20,"Null",0,
18642,"SUPPL",21,"Null",0,
18642,"SUPPL",22,"Null",0,
18644,"SUPPL",3,"Null",0,
18644,"SUPPL",4,"Null",0,
18644,"SUPPL",5,"Null",0,
18644,"SUPPL",6,"Null",0,
18644,"SUPPL",7,"Null",0,
18644,"SUPPL",13,"Null",0,
18644,"SUPPL",25,"Null",0,
18644,"SUPPL",38,"Null",6,
18644,"SUPPL",38,"Null",7,
18644,"SUPPL",41,"Null",6,
18644,"SUPPL",41,"Null",7,
18644,"SUPPL",42,"Null",6,
18644,"SUPPL",42,"Null",7,
18644,"SUPPL",43,"Null",6,
18644,"SUPPL",43,"Null",7,
18644,"SUPPL",44,"Null",6,
18644,"SUPPL",44,"Null",7,
18644,"SUPPL",44,"Null",15,
18644,"SUPPL",45,"Null",6,
18644,"SUPPL",45,"Null",7,
18644,"SUPPL",45,"Null",15,
18644,"SUPPL",46,"Null",6,
18644,"SUPPL",46,"Null",7,
18644,"SUPPL",46,"Null",15,
18644,"SUPPL",47,"Null",6,
18644,"SUPPL",47,"Null",7,
18644,"SUPPL",47,"Null",15,
18644,"SUPPL",48,"Null",6,
18644,"SUPPL",48,"Null",7,
18644,"SUPPL",48,"Null",15,
18644,"SUPPL",48,"Null",31,
18644,"SUPPL",49,"Null",6,
18644,"SUPPL",49,"Null",7,
18644,"SUPPL",49,"Null",15,
18644,"SUPPL",49,"Null",31,
18644,"SUPPL",50,"Null",6,
18644,"SUPPL",50,"Null",7,
18644,"SUPPL",50,"Null",15,
18644,"SUPPL",50,"Null",31,
18644,"SUPPL",51,"Null",6,
18644,"SUPPL",51,"Null",7,
18644,"SUPPL",51,"Null",15,
18644,"SUPPL",51,"Null",31,
18644,"SUPPL",52,"Null",6,
18644,"SUPPL",52,"Null",7,
18644,"SUPPL",52,"Null",15,
18644,"SUPPL",52,"Null",31,
18644,"SUPPL",53,"Null",6,
18644,"SUPPL",53,"Null",7,
18644,"SUPPL",53,"Null",15,
18644,"SUPPL",53,"Null",31,
18647,"SUPPL",1,"Null",0,
18647,"SUPPL",2,"Null",0,
18647,"SUPPL",3,"Null",0,
18647,"SUPPL",5,"Null",0,
18647,"SUPPL",6,"Null",0,
18647,"SUPPL",7,"Null",0,
18647,"SUPPL",10,"Null",0,
18647,"SUPPL",11,"Null",0,
18647,"SUPPL",12,"Null",0,
18647,"SUPPL",13,"Null",0,
18647,"SUPPL",14,"Null",0,
18647,"SUPPL",15,"Null",0,
18647,"SUPPL",24,"Null",6,
18647,"SUPPL",24,"Null",7,
18647,"SUPPL",24,"Null",31,
18647,"SUPPL",25,"Null",6,
18647,"SUPPL",25,"Null",7,
18647,"SUPPL",25,"Null",15,
18649,"SUPPL",1,"Null",0,
18649,"SUPPL",4,"Null",0,
18649,"SUPPL",6,"Null",0,
18649,"SUPPL",7,"Null",0,
18649,"SUPPL",8,"Null",0,
18649,"SUPPL",9,"Null",0,
18649,"SUPPL",13,"Null",0,
18649,"SUPPL",14,"Null",0,
18649,"SUPPL",15,"Null",0,
18649,"SUPPL",19,"Null",0,
18649,"SUPPL",21,"Null",0,
18649,"SUPPL",22,"Null",0,
18649,"SUPPL",24,"Null",0,
18649,"SUPPL",25,"Null",0,
18649,"SUPPL",26,"Null",0,
18649,"SUPPL",27,"Null",0,
18649,"SUPPL",28,"Null",0,
18649,"SUPPL",30,"Null",0,
18649,"SUPPL",31,"Null",0,
18649,"SUPPL",32,"Null",0,
18649,"SUPPL",33,"Null",0,
18649,"SUPPL",35,"Null",0,
18649,"SUPPL",36,"Null",0,
18649,"SUPPL",37,"Null",0,
18649,"SUPPL",38,"Null",0,
18651,"ORIG",1,"Orphan",5,
18651,"SUPPL",3,"Null",14,
18651,"SUPPL",4,"Null",14,
18651,"SUPPL",5,"Null",14,
18651,"SUPPL",9,"Null",14,
18651,"SUPPL",10,"Null",14,
18651,"SUPPL",12,"Null",14,
18651,"SUPPL",14,"Null",14,
18651,"SUPPL",15,"Null",14,
18651,"SUPPL",16,"Null",14,
18651,"SUPPL",17,"Null",14,
18651,"SUPPL",20,"Null",14,
18651,"SUPPL",29,"Null",6,
18651,"SUPPL",29,"Null",7,
18651,"SUPPL",29,"Null",15,
18651,"SUPPL",29,"Null",31,
18651,"SUPPL",29,"Null",33,
18652,"SUPPL",1,"Null",0,
18652,"SUPPL",3,"Null",0,
18652,"SUPPL",4,"Null",0,
18652,"SUPPL",5,"Null",0,
18652,"SUPPL",9,"Null",0,
18652,"SUPPL",10,"Null",6,
18652,"SUPPL",10,"Null",7,
18652,"SUPPL",10,"Null",15,
18652,"SUPPL",10,"Null",31,
18654,"ORIG",1,"Null",0,
18654,"SUPPL",1,"Null",0,
18654,"SUPPL",4,"Null",0,
18654,"SUPPL",5,"Null",0,
18654,"SUPPL",8,"Null",0,
18654,"SUPPL",9,"Null",0,
18654,"SUPPL",10,"Null",0,
18654,"SUPPL",11,"Null",0,
18654,"SUPPL",12,"Null",0,
18654,"SUPPL",14,"Null",0,
18654,"SUPPL",15,"Null",0,
18654,"SUPPL",16,"Null",0,
18654,"SUPPL",17,"Null",0,
18654,"SUPPL",18,"Null",0,
18654,"SUPPL",20,"Null",0,
18654,"SUPPL",21,"Null",0,
18654,"SUPPL",22,"Null",0,
18654,"SUPPL",23,"Null",0,
18654,"SUPPL",24,"Null",0,
18654,"SUPPL",25,"Null",0,
18654,"SUPPL",26,"Null",0,
18654,"SUPPL",27,"Null",0,
18654,"SUPPL",28,"Null",0,
18654,"SUPPL",29,"Null",0,
18654,"SUPPL",30,"Null",0,
18654,"SUPPL",31,"Null",0,
18654,"SUPPL",32,"Null",0,
18654,"SUPPL",33,"Null",0,
18654,"SUPPL",36,"Null",0,
18654,"SUPPL",37,"Null",0,
18654,"SUPPL",38,"Null",0,
18655,"SUPPL",2,"Null",0,
18655,"SUPPL",5,"Null",0,
18655,"SUPPL",6,"Null",0,
18655,"SUPPL",7,"Null",0,
18655,"SUPPL",12,"Null",0,
18655,"SUPPL",14,"Null",0,
18655,"SUPPL",15,"Null",0,
18655,"SUPPL",18,"Null",0,
18655,"SUPPL",20,"Null",0,
18655,"SUPPL",22,"Null",0,
18655,"SUPPL",27,"Null",0,
18655,"SUPPL",29,"Null",0,
18655,"SUPPL",31,"Null",0,
18656,"ORIG",1,"Null",0,
18656,"SUPPL",2,"Null",0,
18656,"SUPPL",5,"Null",0,
18656,"SUPPL",7,"Null",0,
18656,"SUPPL",8,"Null",0,
18656,"SUPPL",9,"Null",0,
18656,"SUPPL",10,"Null",0,
18656,"SUPPL",11,"Null",0,
18657,"SUPPL",3,"Null",0,
18657,"SUPPL",5,"Null",0,
18657,"SUPPL",8,"Null",0,
18657,"SUPPL",13,"Null",0,
18657,"SUPPL",14,"Null",0,
18657,"SUPPL",15,"Null",0,
18657,"SUPPL",16,"Null",0,
18657,"SUPPL",17,"Null",0,
18657,"SUPPL",18,"Null",0,
18657,"SUPPL",19,"Null",0,
18657,"SUPPL",20,"Null",0,
18657,"SUPPL",21,"Null",0,
18657,"SUPPL",22,"Null",0,
18657,"SUPPL",23,"Null",0,
18657,"SUPPL",26,"Null",9,
18657,"SUPPL",28,"Null",6,
18657,"SUPPL",28,"Null",7,
18657,"SUPPL",28,"Null",15,
18657,"SUPPL",29,"Null",6,
18657,"SUPPL",29,"Null",7,
18657,"SUPPL",31,"Null",6,
18657,"SUPPL",31,"Null",7,
18657,"SUPPL",31,"Null",31,
18657,"SUPPL",32,"Null",6,
18657,"SUPPL",32,"Null",7,
18657,"SUPPL",32,"Null",15,
18657,"SUPPL",32,"Null",31,
18657,"SUPPL",34,"Null",6,
18657,"SUPPL",34,"Null",7,
18657,"SUPPL",34,"Null",15,
18657,"SUPPL",34,"Null",31,
18657,"SUPPL",35,"Null",0,
18657,"SUPPL",36,"Null",6,
18657,"SUPPL",36,"Null",7,
18657,"SUPPL",36,"Null",15,
18657,"SUPPL",36,"Null",31,
18658,"SUPPL",2,"Null",0,
18658,"SUPPL",5,"Null",0,
18658,"SUPPL",7,"Null",0,
18658,"SUPPL",8,"Null",0,
18658,"SUPPL",9,"Null",0,
18658,"SUPPL",11,"Null",0,
18658,"SUPPL",12,"Null",0,
18658,"SUPPL",13,"Null",0,
18658,"SUPPL",16,"Null",0,
18658,"SUPPL",17,"Null",0,
18658,"SUPPL",18,"Null",0,
18658,"SUPPL",26,"Null",6,
18658,"SUPPL",26,"Null",7,
18658,"SUPPL",27,"Null",6,
18658,"SUPPL",27,"Null",7,
18658,"SUPPL",28,"Null",0,
18658,"SUPPL",29,"Null",6,
18658,"SUPPL",29,"Null",7,
18658,"SUPPL",30,"Null",6,
18658,"SUPPL",30,"Null",7,
18658,"SUPPL",30,"Null",15,
18658,"SUPPL",30,"Null",31,
18659,"SUPPL",1,"Null",0,
18659,"SUPPL",3,"Null",0,
18659,"SUPPL",4,"Null",0,
18659,"SUPPL",5,"Null",0,
18659,"SUPPL",6,"Null",0,
18659,"SUPPL",7,"Null",0,
18659,"SUPPL",9,"Null",0,
18659,"SUPPL",10,"Null",0,
18659,"SUPPL",11,"Null",0,
18659,"SUPPL",12,"Null",0,
18662,"ORIG",1,"Null",0,
18662,"SUPPL",1,"Null",0,
18662,"SUPPL",2,"Null",0,
18662,"SUPPL",3,"Null",0,
18662,"SUPPL",4,"Null",0,
18662,"SUPPL",7,"Null",0,
